rates,coach_offs,coach_rates,win-loss,host_guest,days,game_month,rival_rates,rival_coach_offs,rival_coach_rates,coach_campions,wins-loss,rival_id,racer,label
0.585,8,59.2,14,1,2,2,0.89,4,78.8,3,64,5,勇士,0
0.585,8,59.2,14,0,2,1,0.6459999999999999,14,57.5,1,24,1,快船,0
0.585,8,59.2,14,1,2,2,0.6459999999999999,14,57.5,1,24,1,快船,0
0.585,8,59.2,14,0,2,1,0.402,0,48.6,0,-16,12,掘金,1
0.585,8,59.2,14,1,2,3,0.402,0,48.6,0,-16,12,掘金,1
0.585,8,59.2,14,1,2,1,0.402,3,49.1,0,-16,7,雄鹿,0
0.585,8,59.2,14,0,3,1,0.402,3,49.1,0,-16,7,雄鹿,1
0.585,8,59.2,14,0,3,3,0.402,3,49.1,0,-16,7,雄鹿,0
0.585,8,59.2,14,0,3,1,0.512,1,42.6,0,2,13,公牛,1
0.585,8,59.2,14,1,2,3,0.512,1,42.6,0,2,13,公牛,1
0.585,8,59.2,14,0,2,3,0.512,1,42.6,0,2,13,公牛,1
0.585,8,59.2,14,1,2,4,0.512,1,42.6,0,2,13,公牛,1
0.585,8,59.2,14,1,2,2,0.8170000000000001,21,68.5,5,52,2,马刺,0
0.585,8,59.2,14,0,1,3,0.8170000000000001,21,68.5,5,52,2,马刺,0
0.5,8,59.2,0,0,164,10,0.354,5,51.1,0,-24,22,魔术,1
0.5,8,59.2,0,1,2,12,0.354,5,51.1,0,-24,22,魔术,0
0.5,8,59.2,0,1,2,2,0.354,5,51.1,0,-24,22,魔术,0
0.5,8,59.2,0,0,2,3,0.354,5,51.1,0,-24,22,魔术,0
0.5,8,59.2,0,1,2,10,0.439,2,47.5,0,-10,9,黄蜂,0
0.5,8,59.2,0,0,2,12,0.439,2,47.5,0,-10,9,黄蜂,0
0.5,8,59.2,0,1,2,3,0.439,2,47.5,0,-10,9,黄蜂,1
0.5,8,59.2,0,0,3,4,0.439,2,47.5,0,-10,9,黄蜂,1
0.5,8,59.2,0,1,2,10,0.7440000000000001,21,68.5,5,40,2,马刺,0
0.5,8,59.2,0,0,2,11,0.7440000000000001,21,68.5,5,40,2,马刺,0
0.5,8,59.2,0,1,2,11,0.39,3,50.0,0,-18,11,国王,1
0.5,8,59.2,0,0,1,1,0.39,3,50.0,0,-18,11,国王,1
0.5,8,59.2,0,0,3,11,0.622,5,54.5,0,20,25,猛龙,0
0.5,8,59.2,0,1,3,3,0.622,5,54.5,0,20,25,猛龙,1
0.5,8,59.2,0,1,2,3,0.622,5,54.5,0,20,25,猛龙,0
0.5,8,59.2,0,0,2,4,0.622,5,54.5,0,20,25,猛龙,0
0.5,8,59.2,0,0,3,11,0.573,3,60.8,0,12,27,雷霆,0
0.5,8,59.2,0,1,4,12,0.573,3,60.8,0,12,27,雷霆,0
0.5,8,59.2,0,1,3,11,0.5,1,42.6,0,0,13,公牛,0
0.5,8,59.2,0,0,1,12,0.5,1,42.6,0,0,13,公牛,0
0.5,8,59.2,0,0,2,1,0.5,1,42.6,0,0,13,公牛,1
0.5,8,59.2,0,1,2,11,0.622,2,54.7,0,20,14,爵士,0
0.5,8,59.2,0,0,1,12,0.622,2,54.7,0,20,14,爵士,1
0.5,8,59.2,0,1,1,11,0.524,4,55.3,0,4,18,老鹰,0
0.5,8,59.2,0,0,1,12,0.524,4,55.3,0,4,18,老鹰,0
0.5,8,59.2,0,1,2,2,0.524,4,55.3,0,4,18,老鹰,1
0.5,8,59.2,0,0,9,2,0.524,4,55.3,0,4,18,老鹰,1
0.5,8,59.2,0,1,2,11,0.512,3,49.1,0,2,7,雄鹿,1
0.5,8,59.2,0,0,3,1,0.512,3,49.1,0,2,7,雄鹿,0
0.5,8,59.2,0,1,2,1,0.512,3,49.1,0,2,7,雄鹿,1
0.5,8,59.2,0,0,2,2,0.512,3,49.1,0,2,7,雄鹿,1
0.5,8,59.2,0,0,2,11,0.598,7,59.1,0,16,26,奇才,1
0.5,8,59.2,0,1,2,12,0.598,7,59.1,0,16,26,奇才,1
0.5,8,59.2,0,0,1,4,0.598,7,59.1,0,16,26,奇才,1
0.5,8,59.2,0,1,2,4,0.598,7,59.1,0,16,26,奇才,1
0.5,8,59.2,0,0,2,11,0.341,1,35.7,0,-26,20,76人,0
0.5,8,59.2,0,1,3,2,0.341,1,35.7,0,-26,20,76人,1
0.5,8,59.2,0,0,1,2,0.341,1,35.7,0,-26,20,76人,0
0.5,8,59.2,0,1,2,3,0.341,1,35.7,0,-26,20,76人,1
0.5,8,59.2,0,0,2,11,0.451,8,57.7,0,-8,15,活塞,0
0.5,8,59.2,0,1,2,1,0.451,8,57.7,0,-8,15,活塞,0
0.5,8,59.2,0,1,1,1,0.451,8,57.7,0,-8,15,活塞,1
0.5,8,59.2,0,0,2,3,0.451,8,57.7,0,-8,15,活塞,1
0.5,8,59.2,0,0,2,11,0.524,1,37.1,0,4,24,灰熊,1
0.5,8,59.2,0,1,1,11,0.524,1,37.1,0,4,24,灰熊,0
0.5,8,59.2,0,1,2,11,0.6459999999999999,4,55.0,0,24,4,凯尔特,0
0.5,8,59.2,0,1,2,12,0.6459999999999999,4,55.0,0,24,4,凯尔特,0
0.5,8,59.2,0,0,1,12,0.6459999999999999,4,55.0,0,24,4,凯尔特,0
0.5,8,59.2,0,0,3,3,0.6459999999999999,4,55.0,0,24,4,凯尔特,0
0.5,8,59.2,0,0,2,11,0.488,0,48.6,0,-2,12,掘金,1
0.5,8,59.2,0,1,2,4,0.488,0,48.6,0,-2,12,掘金,0
0.5,8,59.2,0,0,2,12,0.5,6,50.8,0,0,10,开拓者,0
0.5,8,59.2,0,1,2,3,0.5,6,50.8,0,0,10,开拓者,0
0.5,8,59.2,0,1,3,12,0.37799999999999995,0,42.7,0,-20,21,尼克斯,0
0.5,8,59.2,0,0,1,3,0.37799999999999995,0,42.7,0,-20,21,尼克斯,1
0.5,8,59.2,0,1,2,3,0.37799999999999995,0,42.7,0,-20,21,尼克斯,0
0.5,8,59.2,0,0,2,12,0.622,3,57.1,1,20,8,骑士,0
0.5,8,59.2,0,1,1,3,0.622,3,57.1,1,20,8,骑士,1
0.5,8,59.2,0,0,2,3,0.622,3,57.1,1,20,8,骑士,1
0.5,8,59.2,0,1,2,4,0.622,3,57.1,1,20,8,骑士,1
0.5,8,59.2,0,1,2,12,0.512,7,52.6,0,2,17,步行者,1
0.5,8,59.2,0,1,1,2,0.512,7,52.6,0,2,17,步行者,1
0.5,8,59.2,0,0,1,3,0.512,7,52.6,0,2,17,步行者,0
0.5,8,59.2,0,1,2,12,0.622,14,57.5,1,20,1,快船,0
0.5,8,59.2,0,0,2,1,0.622,14,57.5,1,20,1,快船,0
0.5,8,59.2,0,1,2,12,0.317,0,39.5,0,-30,6,湖人,1
0.5,8,59.2,0,0,2,1,0.317,0,39.5,0,-30,6,湖人,0
0.5,8,59.2,0,0,1,12,0.415,3,46.6,0,-14,28,鹈鹕,0
0.5,8,59.2,0,1,3,3,0.415,3,46.6,0,-14,28,鹈鹕,1
0.5,8,59.2,0,0,2,1,0.293,0,28.0,0,-34,16,太阳,0
0.5,8,59.2,0,1,2,3,0.293,0,28.0,0,-34,16,太阳,1
0.5,8,59.2,0,0,2,1,0.8170000000000001,4,78.8,3,52,5,勇士,0
0.5,8,59.2,0,1,2,1,0.8170000000000001,4,78.8,3,52,5,勇士,1
0.5,8,59.2,0,1,4,1,0.6709999999999999,8,55.5,0,28,3,火箭,1
0.5,8,59.2,0,0,2,2,0.6709999999999999,8,55.5,0,28,3,火箭,1
0.5,8,59.2,0,0,2,1,0.244,0,35.7,0,-42,19,篮网,1
0.5,8,59.2,0,1,2,1,0.244,0,35.7,0,-42,19,篮网,1
0.5,8,59.2,0,0,2,2,0.244,0,35.7,0,-42,19,篮网,1
0.5,8,59.2,0,0,2,2,0.37799999999999995,6,58.2,0,-20,23,森林狼,1
0.5,8,59.2,0,1,2,3,0.37799999999999995,6,58.2,0,-20,23,森林狼,1
0.537,8,59.2,6,0,189,10,0.305,5,51.1,0,-32,22,魔术,0
0.537,8,59.2,6,1,3,12,0.305,5,51.1,0,-32,22,魔术,1
0.537,8,59.2,6,0,1,12,0.305,5,51.1,0,-32,22,魔术,1
0.537,8,59.2,6,1,2,2,0.305,5,51.1,0,-32,22,魔术,0
0.537,8,59.2,6,1,3,10,0.585,7,52.6,0,14,17,步行者,1
0.537,8,59.2,6,1,2,11,0.585,7,52.6,0,14,17,步行者,0
0.537,8,59.2,6,0,1,1,0.585,7,52.6,0,14,17,步行者,1
0.537,8,59.2,6,0,2,3,0.585,7,52.6,0,14,17,步行者,0
0.537,8,59.2,6,1,2,10,0.293,4,55.3,0,-34,18,老鹰,1
0.537,8,59.2,6,0,2,12,0.293,4,55.3,0,-34,18,老鹰,0
0.537,8,59.2,6,1,3,4,0.293,4,55.3,0,-34,18,老鹰,1
0.537,8,59.2,6,0,1,4,0.293,4,55.3,0,-34,18,老鹰,1
0.537,8,59.2,6,1,2,10,0.573,21,68.5,5,12,2,马刺,0
0.537,8,59.2,6,0,3,12,0.573,21,68.5,5,12,2,马刺,0
0.537,8,59.2,6,1,3,10,0.6709999999999999,4,55.0,0,28,4,凯尔特,0
0.537,8,59.2,6,1,3,11,0.6709999999999999,4,55.0,0,28,4,凯尔特,1
0.537,8,59.2,6,0,2,12,0.6709999999999999,4,55.0,0,28,4,凯尔特,1
0.537,8,59.2,6,1,2,10,0.573,6,58.2,0,12,23,森林狼,0
0.537,8,59.2,6,0,2,11,0.573,6,58.2,0,12,23,森林狼,1
0.537,8,59.2,6,1,2,11,0.32899999999999996,1,42.6,0,-28,13,公牛,1
0.537,8,59.2,6,0,2,11,0.32899999999999996,1,42.6,0,-28,13,公牛,1
0.537,8,59.2,6,0,1,1,0.32899999999999996,1,42.6,0,-28,13,公牛,0
0.537,8,59.2,6,1,2,3,0.32899999999999996,1,42.6,0,-28,13,公牛,1
0.537,8,59.2,6,0,2,11,0.561,0,48.6,0,10,12,掘金,0
0.537,8,59.2,6,1,3,3,0.561,0,48.6,0,10,12,掘金,1
0.537,8,59.2,6,0,2,11,0.512,14,57.5,1,2,1,快船,1
0.537,8,59.2,6,1,1,12,0.512,14,57.5,1,2,1,快船,1
0.537,8,59.2,6,0,1,11,0.7070000000000001,4,78.8,3,34,5,勇士,0
0.537,8,59.2,6,1,2,12,0.7070000000000001,4,78.8,3,34,5,勇士,0
0.537,8,59.2,6,0,2,11,0.256,0,28.0,0,-40,16,太阳,1
0.537,8,59.2,6,1,2,3,0.256,0,28.0,0,-40,16,太阳,1
0.537,8,59.2,6,0,2,11,0.585,2,54.7,0,14,14,爵士,1
0.537,8,59.2,6,1,2,1,0.585,2,54.7,0,14,14,爵士,1
0.537,8,59.2,6,0,2,11,0.47600000000000003,8,57.7,0,-4,15,活塞,0
0.537,8,59.2,6,1,4,1,0.47600000000000003,8,57.7,0,-4,15,活塞,1
0.537,8,59.2,6,0,1,2,0.47600000000000003,8,57.7,0,-4,15,活塞,0
0.537,8,59.2,6,1,2,3,0.47600000000000003,8,57.7,0,-4,15,活塞,1
0.537,8,59.2,6,1,3,11,0.524,7,59.1,0,4,26,奇才,0
0.537,8,59.2,6,0,2,11,0.524,7,59.1,0,4,26,奇才,1
0.537,8,59.2,6,0,1,3,0.524,7,59.1,0,4,26,奇才,0
0.537,8,59.2,6,1,2,3,0.524,7,59.1,0,4,26,奇才,1
0.537,8,59.2,6,0,2,11,0.61,3,57.1,1,18,8,骑士,0
0.537,8,59.2,6,0,2,1,0.61,3,57.1,1,18,8,骑士,0
0.537,8,59.2,6,1,2,3,0.61,3,57.1,1,18,8,骑士,1
0.537,8,59.2,6,0,1,11,0.354,0,42.7,0,-24,21,尼克斯,0
0.537,8,59.2,6,1,2,1,0.354,0,42.7,0,-24,21,尼克斯,1
0.537,8,59.2,6,1,2,3,0.354,0,42.7,0,-24,21,尼克斯,1
0.537,8,59.2,6,0,2,4,0.354,0,42.7,0,-24,21,尼克斯,0
0.537,8,59.2,6,1,2,12,0.439,2,47.5,0,-10,9,黄蜂,1
0.537,8,59.2,6,0,2,12,0.439,2,47.5,0,-10,9,黄蜂,1
0.537,8,59.2,6,0,1,1,0.439,2,47.5,0,-10,9,黄蜂,1
0.537,8,59.2,6,1,2,1,0.439,2,47.5,0,-10,9,黄蜂,1
0.537,8,59.2,6,0,3,12,0.341,0,35.7,0,-26,19,篮网,1
0.537,8,59.2,6,1,3,12,0.341,0,35.7,0,-26,19,篮网,0
0.537,8,59.2,6,0,2,1,0.341,0,35.7,0,-26,19,篮网,0
0.537,8,59.2,6,1,2,3,0.341,0,35.7,0,-26,19,篮网,0
0.537,8,59.2,6,0,2,12,0.268,1,37.1,0,-38,24,灰熊,1
0.537,8,59.2,6,1,1,2,0.268,1,37.1,0,-38,24,灰熊,1
0.537,8,59.2,6,1,2,12,0.598,6,50.8,0,16,10,开拓者,0
0.537,8,59.2,6,0,2,3,0.598,6,50.8,0,16,10,开拓者,0
0.537,8,59.2,6,1,2,12,0.293,12,54.7,1,-34,29,独行侠,1
0.537,8,59.2,6,0,2,1,0.293,12,54.7,1,-34,29,独行侠,1
0.537,8,59.2,6,1,1,12,0.585,3,46.6,0,14,28,鹈鹕,0
0.537,8,59.2,6,0,9,2,0.585,3,46.6,0,14,28,鹈鹕,0
0.537,8,59.2,6,0,2,1,0.72,5,54.5,0,36,25,猛龙,1
0.537,8,59.2,6,0,4,2,0.72,5,54.5,0,36,25,猛龙,0
0.537,8,59.2,6,1,2,4,0.72,5,54.5,0,36,25,猛龙,1
0.537,8,59.2,6,1,4,1,0.537,3,49.1,0,6,7,雄鹿,1
0.537,8,59.2,6,0,2,1,0.537,3,49.1,0,6,7,雄鹿,1
0.537,8,59.2,6,1,2,2,0.537,3,49.1,0,6,7,雄鹿,1
0.537,8,59.2,6,0,2,1,0.7929999999999999,8,55.5,0,48,3,火箭,0
0.537,8,59.2,6,1,2,2,0.7929999999999999,8,55.5,0,48,3,火箭,0
0.537,8,59.2,6,1,3,1,0.32899999999999996,3,50.0,0,-28,11,国王,0
0.537,8,59.2,6,0,2,3,0.32899999999999996,3,50.0,0,-28,11,国王,0
0.537,8,59.2,6,1,2,3,0.4270000000000001,0,39.5,0,-12,6,湖人,0
0.537,8,59.2,6,0,2,3,0.4270000000000001,0,39.5,0,-12,6,湖人,1
0.537,8,59.2,6,0,2,3,0.585,3,60.8,0,14,27,雷霆,0
0.537,8,59.2,6,1,3,4,0.585,3,60.8,0,14,27,雷霆,0
